Lieu	N° région, département	Série	Unité	2006	2012
VAL-D OISE	95	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	3486.0	3444.0
VAL-D OISE	95	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
VAL-D OISE	95	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	3186.0	3154.0
VAL-D OISE	95	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	1861.0	1861.0
VAL-D OISE	95	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
VAL-D OISE	95	OC303111-Surface des forêts de feuillus	ha	23249.0	23323.0
VAL-D OISE	95	OC303111-Surface des mangroves	ha	0.0	0.0
VAL-D OISE	95	OC30312-Surface des forêts de conifères	ha	173.0	159.0
VAL-D OISE	95	OC30313-Surface des forêts mélangées	ha	70.0	70.0
VAL-D OISE	95	OC30321-Surface des pelouses et pâturages naturels	ha	10.0	10.0
VAL-D OISE	95	OC30322-Surface des landes et broussailles	ha	37.0	37.0
VAL-D OISE	95	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
VAL-D OISE	95	OC30324-Surface des forêts et végétations arbustives en mutation	ha	281.0	236.0
VAL-D OISE	95	OC30331-Surface des plages, dunes, sables	ha	0.0	0.0
VAL-D OISE	95	OC30332-Surface des roches nues	ha	0.0	0.0
VAL-D OISE	95	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
VAL-D OISE	95	OC30334-Surface des zones incendiées	ha	0.0	0.0
VAL-D OISE	95	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
VAL-D OISE	95	OC30411-Surface des marais intérieurs	ha	0.0	0.0
VAL-D OISE	95	OC30412-Surface des tourbières	ha	0.0	0.0
VAL-D OISE	95	OC30421-Surface des marais maritimes	ha	0.0	0.0
VAL-D OISE	95	OC30422-Surface des marais salants	ha	0.0	0.0
VAL-D OISE	95	OC30423-Surface des zones intertidales	ha	0.0	0.0
VAL-D OISE	95	OC305111-Surface des cours et voies d'eau	ha	785.0	785.0
VAL-D OISE	95	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
VAL-D OISE	95	OC30512-Surface des plans d'eau	ha	184.0	184.0
VAL-D OISE	95	OC30521-Surface des lagunes littorales	ha	0.0	0.0
VAL-D OISE	95	OC30522-Surface des estuaires	ha	0.0	0.0
VAL-D OISE	95	OC30523-Surface des mers et océans	ha	0.0	0.0
VAL-D OISE	95	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
VAL-D OISE	95	OC30Total de la surface des territoires artificialisés	ha	32534.0	33052.0
VAL-D OISE	95	OC30Total de la surface des territoires agricoles	ha	67981.0	67449.0
VAL-D OISE	95	OC30Total de la surface des forêts et milieux semi-naturels	ha	23820.0	23834.0
VAL-D OISE	95	OC30Total de la surface des zones humides	ha	0.0	0.0
VAL-D OISE	95	OC30Total de la surface en eau	ha	969.0	969.0
VAL-D OISE	95	OC30Surface totale	ha	125304.0	125304.0
VAL-DE-MARNE	94	OC30111-Surface du tissu urbain continu	ha	334.0	325.0
VAL-DE-MARNE	94	OC30112-Surface du tissu urbain discontinu	ha	13990.0	14017.0
VAL-DE-MARNE	94	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	3095.0	3123.0
VAL-DE-MARNE	94	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	548.0	573.0
VAL-DE-MARNE	94	OC30123-Surface des zones portuaires	ha	142.0	142.0
VAL-DE-MARNE	94	OC30124-Surface des aéroports	ha	547.0	547.0
VAL-DE-MARNE	94	OC30131-Surface consacrée à l'extraction de matériaux	ha	66.0	28.0
VAL-DE-MARNE	94	OC30132-Surface occupée par des décharges	ha	0.0	0.0
VAL-DE-MARNE	94	OC30133-Surface des chantiers	ha	0.0	0.0
VAL-DE-MARNE	94	OC30141-Surface des espaces verts urbains	ha	874.0	874.0
VAL-DE-MARNE	94	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	719.0	720.0
VAL-DE-MARNE	94	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	901.0	901.0
VAL-DE-MARNE	94	OC302112-Surface des cannes à sucre	ha	0.0	0.0
VAL-DE-MARNE	94	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
VAL-DE-MARNE	94	OC30213-Surface des rizières	ha	0.0	0.0
VAL-DE-MARNE	94	OC30221-Surface des vignobles	ha	0.0	0.0
VAL-DE-MARNE	94	OC302221-Surface des vergers et petits fruits	ha	29.0	29.0
VAL-DE-MARNE	94	OC302222-Surface des bananeraies	ha	0.0	0.0
VAL-DE-MARNE	94	OC302223-Surface des palmeraies	ha	0.0	0.0
VAL-DE-MARNE	94	OC302224-Surface des caféiers	ha	0.0	0.0
VAL-DE-MARNE	94	OC30223-Surface des oliveraies	ha	0.0	0.0
VAL-DE-MARNE	94	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	61.0	51.0
VAL-DE-MARNE	94	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
VAL-DE-MARNE	94	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	461.0	461.0
VAL-DE-MARNE	94	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	114.0	114.0
VAL-DE-MARNE	94	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
VAL-DE-MARNE	94	OC303111-Surface des forêts de feuillus	ha	2180.0	2173.0
VAL-DE-MARNE	94	OC303111-Surface des mangroves	ha	0.0	0.0
VAL-DE-MARNE	94	OC30312-Surface des forêts de conifères	ha	0.0	0.0
VAL-DE-MARNE	94	OC30313-Surface des forêts mélangées	ha	0.0	0.0
VAL-DE-MARNE	94	OC30321-Surface des pelouses et pâturages naturels	ha	0.0	0.0
VAL-DE-MARNE	94	OC30322-Surface des landes et broussailles	ha	26.0	0.0
VAL-DE-MARNE	94	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
VAL-DE-MARNE	94	OC30324-Surface des forêts et végétations arbustives en mutation	ha	67.0	74.0
VAL-DE-MARNE	94	OC30331-Surface des plages, dunes, sables	ha	0.0	0.0
VAL-DE-MARNE	94	OC30332-Surface des roches nues	ha	0.0	0.0
VAL-DE-MARNE	94	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
VAL-DE-MARNE	94	OC30334-Surface des zones incendiées	ha	0.0	0.0
VAL-DE-MARNE	94	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
VAL-DE-MARNE	94	OC30411-Surface des marais intérieurs	ha	0.0	0.0
VAL-DE-MARNE	94	OC30412-Surface des tourbières	ha	0.0	0.0
VAL-DE-MARNE	94	OC30421-Surface des marais maritimes	ha	0.0	0.0
VAL-DE-MARNE	94	OC30422-Surface des marais salants	ha	0.0	0.0
VAL-DE-MARNE	94	OC30423-Surface des zones intertidales	ha	0.0	0.0
VAL-DE-MARNE	94	OC305111-Surface des cours et voies d'eau	ha	235.0	235.0
VAL-DE-MARNE	94	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
VAL-DE-MARNE	94	OC30512-Surface des plans d'eau	ha	92.0	92.0
VAL-DE-MARNE	94	OC30521-Surface des lagunes littorales	ha	0.0	0.0
VAL-DE-MARNE	94	OC30522-Surface des estuaires	ha	0.0	0.0
VAL-DE-MARNE	94	OC30523-Surface des mers et océans	ha	0.0	0.0
VAL-DE-MARNE	94	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
VAL-DE-MARNE	94	OC30Total de la surface des territoires artificialisés	ha	20314.0	20350.0
VAL-DE-MARNE	94	OC30Total de la surface des territoires agricoles	ha	1566.0	1556.0
VAL-DE-MARNE	94	OC30Total de la surface des forêts et milieux semi-naturels	ha	2273.0	2248.0
VAL-DE-MARNE	94	OC30Total de la surface des zones humides	ha	0.0	0.0
VAL-DE-MARNE	94	OC30Total de la surface en eau	ha	327.0	327.0
VAL-DE-MARNE	94	OC30Surface totale	ha	24480.0	24480.0
VAR	83	OC30111-Surface du tissu urbain continu	ha	469.0	469.0
VAR	83	OC30112-Surface du tissu urbain discontinu	ha	44874.0	45048.0
VAR	83	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	3252.0	3372.0
VAR	83	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	515.0	515.0
VAR	83	OC30123-Surface des zones portuaires	ha	619.0	619.0
VAR	83	OC30124-Surface des aéroports	ha	715.0	721.0
VAR	83	OC30131-Surface consacrée à l'extraction de matériaux	ha	1350.0	1388.0
VAR	83	OC30132-Surface occupée par des décharges	ha	99.0	99.0
VAR	83	OC30133-Surface des chantiers	ha	34.0	39.0
VAR	83	OC30141-Surface des espaces verts urbains	ha	413.0	408.0
VAR	83	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	2913.0	2937.0
VAR	83	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	10991.0	10960.0
VAR	83	OC302112-Surface des cannes à sucre	ha	0.0	0.0
VAR	83	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
VAR	83	OC30213-Surface des rizières	ha	0.0	0.0
VAR	83	OC30221-Surface des vignobles	ha	51513.0	51519.0
VAR	83	OC302221-Surface des vergers et petits fruits	ha	3708.0	3744.0
VAR	83	OC302222-Surface des bananeraies	ha	0.0	0.0
VAR	83	OC302223-Surface des palmeraies	ha	0.0	0.0
VAR	83	OC302224-Surface des caféiers	ha	0.0	0.0
VAR	83	OC30223-Surface des oliveraies	ha	2765.0	2760.0
VAR	83	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	3447.0	3438.0
VAR	83	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
VAR	83	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	39068.0	38946.0
VAR	83	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	13869.0	13869.0
VAR	83	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
VAR	83	OC303111-Surface des forêts de feuillus	ha	119041.0	118557.0
VAR	83	OC303111-Surface des mangroves	ha	0.0	0.0
VAR	83	OC30312-Surface des forêts de conifères	ha	61887.0	61084.0
VAR	83	OC30313-Surface des forêts mélangées	ha	94750.0	94435.0
VAR	83	OC30321-Surface des pelouses et pâturages naturels	ha	12343.0	12343.0
VAR	83	OC30322-Surface des landes et broussailles	ha	2140.0	2140.0
VAR	83	OC30323-Surface de la végétation sclérophylle	ha	82252.0	83170.0
VAR	83	OC30324-Surface des forêts et végétations arbustives en mutation	ha	33234.0	40203.0
VAR	83	OC30331-Surface des plages, dunes, sables	ha	138.0	138.0
VAR	83	OC30332-Surface des roches nues	ha	1418.0	1418.0
VAR	83	OC30333-Surface de végétation clairsemée	ha	6016.0	6017.0
VAR	83	OC30334-Surface des zones incendiées	ha	6520.0	0.0
VAR	83	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
VAR	83	OC30411-Surface des marais intérieurs	ha	51.0	51.0
VAR	83	OC30412-Surface des tourbières	ha	0.0	0.0
VAR	83	OC30421-Surface des marais maritimes	ha	35.0	35.0
VAR	83	OC30422-Surface des marais salants	ha	682.0	682.0
VAR	83	OC30423-Surface des zones intertidales	ha	0.0	0.0
VAR	83	OC305111-Surface des cours et voies d'eau	ha	0.0	0.0
VAR	83	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
VAR	83	OC30512-Surface des plans d'eau	ha	1964.0	1964.0
VAR	83	OC30521-Surface des lagunes littorales	ha	203.0	203.0
VAR	83	OC30522-Surface des estuaires	ha	0.0	0.0
VAR	83	OC30523-Surface des mers et océans	ha	496.0	496.0
VAR	83	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
VAR	83	OC30Total de la surface des territoires artificialisés	ha	55254.0	55614.0
VAR	83	OC30Total de la surface des territoires agricoles	ha	125361.0	125236.0
VAR	83	OC30Total de la surface des forêts et milieux semi-naturels	ha	419740.0	419505.0
VAR	83	OC30Total de la surface des zones humides	ha	768.0	768.0
VAR	83	OC30Total de la surface en eau	ha	2663.0	2663.0
VAR	83	OC30Surface totale	ha	603786.0	603786.0
VAUCLUSE	84	OC30111-Surface du tissu urbain continu	ha	484.0	484.0
VAUCLUSE	84	OC30112-Surface du tissu urbain discontinu	ha	18040.0	18455.0
VAUCLUSE	84	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	3342.0	3597.0
VAUCLUSE	84	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	222.0	222.0
VAUCLUSE	84	OC30123-Surface des zones portuaires	ha	0.0	0.0
VAUCLUSE	84	OC30124-Surface des aéroports	ha	769.0	769.0
VAUCLUSE	84	OC30131-Surface consacrée à l'extraction de matériaux	ha	895.0	941.0
VAUCLUSE	84	OC30132-Surface occupée par des décharges	ha	0.0	0.0
VAUCLUSE	84	OC30133-Surface des chantiers	ha	0.0	0.0
VAUCLUSE	84	OC30141-Surface des espaces verts urbains	ha	53.0	53.0
VAUCLUSE	84	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	316.0	326.0
VAUCLUSE	84	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	23194.0	23138.0
VAUCLUSE	84	OC302112-Surface des cannes à sucre	ha	0.0	0.0
VAUCLUSE	84	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
VAUCLUSE	84	OC30213-Surface des rizières	ha	0.0	0.0
VAUCLUSE	84	OC30221-Surface des vignobles	ha	71334.0	71208.0
VAUCLUSE	84	OC302221-Surface des vergers et petits fruits	ha	8685.0	8669.0
VAUCLUSE	84	OC302222-Surface des bananeraies	ha	0.0	0.0
VAUCLUSE	84	OC302223-Surface des palmeraies	ha	0.0	0.0
VAUCLUSE	84	OC302224-Surface des caféiers	ha	0.0	0.0
VAUCLUSE	84	OC30223-Surface des oliveraies	ha	461.0	455.0
VAUCLUSE	84	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	3169.0	3160.0
VAUCLUSE	84	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
VAUCLUSE	84	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	67206.0	66717.0
VAUCLUSE	84	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	17212.0	17197.0
VAUCLUSE	84	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
VAUCLUSE	84	OC303111-Surface des forêts de feuillus	ha	54579.0	54501.0
VAUCLUSE	84	OC303111-Surface des mangroves	ha	0.0	0.0
VAUCLUSE	84	OC30312-Surface des forêts de conifères	ha	24895.0	24861.0
VAUCLUSE	84	OC30313-Surface des forêts mélangées	ha	26513.0	26395.0
VAUCLUSE	84	OC30321-Surface des pelouses et pâturages naturels	ha	1957.0	1930.0
VAUCLUSE	84	OC30322-Surface des landes et broussailles	ha	0.0	0.0
VAUCLUSE	84	OC30323-Surface de la végétation sclérophylle	ha	11442.0	11442.0
VAUCLUSE	84	OC30324-Surface des forêts et végétations arbustives en mutation	ha	16022.0	16223.0
VAUCLUSE	84	OC30331-Surface des plages, dunes, sables	ha	2244.0	2292.0
VAUCLUSE	84	OC30332-Surface des roches nues	ha	388.0	388.0
VAUCLUSE	84	OC30333-Surface de végétation clairsemée	ha	2058.0	2058.0
VAUCLUSE	84	OC30334-Surface des zones incendiées	ha	0.0	0.0
VAUCLUSE	84	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
VAUCLUSE	84	OC30411-Surface des marais intérieurs	ha	25.0	25.0
VAUCLUSE	84	OC30412-Surface des tourbières	ha	0.0	0.0
VAUCLUSE	84	OC30421-Surface des marais maritimes	ha	0.0	0.0
VAUCLUSE	84	OC30422-Surface des marais salants	ha	0.0	0.0
VAUCLUSE	84	OC30423-Surface des zones intertidales	ha	0.0	0.0
VAUCLUSE	84	OC305111-Surface des cours et voies d'eau	ha	1866.0	1866.0
VAUCLUSE	84	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
VAUCLUSE	84	OC30512-Surface des plans d'eau	ha	421.0	421.0
VAUCLUSE	84	OC30521-Surface des lagunes littorales	ha	0.0	0.0
VAUCLUSE	84	OC30522-Surface des estuaires	ha	0.0	0.0
VAUCLUSE	84	OC30523-Surface des mers et océans	ha	0.0	0.0
VAUCLUSE	84	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
VAUCLUSE	84	OC30Total de la surface des territoires artificialisés	ha	24120.0	24846.0
VAUCLUSE	84	OC30Total de la surface des territoires agricoles	ha	191261.0	190544.0
VAUCLUSE	84	OC30Total de la surface des forêts et milieux semi-naturels	ha	140099.0	140089.0
VAUCLUSE	84	OC30Total de la surface des zones humides	ha	25.0	25.0
VAUCLUSE	84	OC30Total de la surface en eau	ha	2286.0	2286.0
VAUCLUSE	84	OC30Surface totale	ha	357791.0	357791.0
VENDEE	85	OC30111-Surface du tissu urbain continu	ha	271.0	271.0
VENDEE	85	OC30112-Surface du tissu urbain discontinu	ha	39974.0	41988.0
VENDEE	85	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	4589.0	5504.0
VENDEE	85	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	342.0	687.0
VENDEE	85	OC30123-Surface des zones portuaires	ha	124.0	124.0
VENDEE	85	OC30124-Surface des aéroports	ha	88.0	88.0
VENDEE	85	OC30131-Surface consacrée à l'extraction de matériaux	ha	907.0	1053.0
VENDEE	85	OC30132-Surface occupée par des décharges	ha	0.0	0.0
VENDEE	85	OC30133-Surface des chantiers	ha	332.0	51.0
VENDEE	85	OC30141-Surface des espaces verts urbains	ha	41.0	41.0
VENDEE	85	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	2210.0	2308.0
VENDEE	85	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	312109.0	310893.0
VENDEE	85	OC302112-Surface des cannes à sucre	ha	0.0	0.0
VENDEE	85	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
VENDEE	85	OC30213-Surface des rizières	ha	0.0	0.0
VENDEE	85	OC30221-Surface des vignobles	ha	648.0	648.0
VENDEE	85	OC302221-Surface des vergers et petits fruits	ha	326.0	326.0
VENDEE	85	OC302222-Surface des bananeraies	ha	0.0	0.0
VENDEE	85	OC302223-Surface des palmeraies	ha	0.0	0.0
VENDEE	85	OC302224-Surface des caféiers	ha	0.0	0.0
VENDEE	85	OC30223-Surface des oliveraies	ha	0.0	0.0
VENDEE	85	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	129404.0	128749.0
VENDEE	85	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	62.0	62.0
VENDEE	85	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	121272.0	119869.0
VENDEE	85	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	20553.0	20554.0
VENDEE	85	OC30244-Surface des territoires agroforestiers	ha	0.0	0.0
VENDEE	85	OC303111-Surface des forêts de feuillus	ha	18533.0	18555.0
VENDEE	85	OC303111-Surface des mangroves	ha	0.0	0.0
VENDEE	85	OC30312-Surface des forêts de conifères	ha	7813.0	7724.0
VENDEE	85	OC30313-Surface des forêts mélangées	ha	2317.0	2308.0
VENDEE	85	OC30321-Surface des pelouses et pâturages naturels	ha	408.0	408.0
VENDEE	85	OC30322-Surface des landes et broussailles	ha	2035.0	2035.0
VENDEE	85	OC30323-Surface de la végétation sclérophylle	ha	0.0	0.0
VENDEE	85	OC30324-Surface des forêts et végétations arbustives en mutation	ha	694.0	763.0
VENDEE	85	OC30331-Surface des plages, dunes, sables	ha	614.0	614.0
VENDEE	85	OC30332-Surface des roches nues	ha	0.0	0.0
VENDEE	85	OC30333-Surface de végétation clairsemée	ha	0.0	0.0
VENDEE	85	OC30334-Surface des zones incendiées	ha	0.0	0.0
VENDEE	85	OC30335-Surface des glaciers et neiges éternelles	ha	0.0	0.0
VENDEE	85	OC30411-Surface des marais intérieurs	ha	3849.0	3886.0
VENDEE	85	OC30412-Surface des tourbières	ha	0.0	0.0
VENDEE	85	OC30421-Surface des marais maritimes	ha	2950.0	2930.0
VENDEE	85	OC30422-Surface des marais salants	ha	1423.0	1423.0
VENDEE	85	OC30423-Surface des zones intertidales	ha	373.0	373.0
VENDEE	85	OC305111-Surface des cours et voies d'eau	ha	100.0	100.0
VENDEE	85	OC305112-Surface des cours et voies d'eau temporaires	ha	0.0	0.0
VENDEE	85	OC30512-Surface des plans d'eau	ha	1570.0	1596.0
VENDEE	85	OC30521-Surface des lagunes littorales	ha	0.0	0.0
VENDEE	85	OC30522-Surface des estuaires	ha	113.0	113.0
VENDEE	85	OC30523-Surface des mers et océans	ha	26.0	26.0
VENDEE	85	OC309999-Surface non affectée/renseignée	ha	0.0	0.0
VENDEE	85	OC30Total de la surface des territoires artificialisés	ha	48878.0	52115.0
VENDEE	85	OC30Total de la surface des territoires agricoles	ha	584373.0	581101.0
VENDEE	85	OC30Total de la surface des forêts et milieux semi-naturels	ha	32414.0	32408.0
VENDEE	85	OC30Total de la surface des zones humides	ha	8596.0	8613.0
VENDEE	85	OC30Total de la surface en eau	ha	1809.0	1835.0
VENDEE	85	OC30Surface totale	ha	676071.0	676071.0
VIENNE	86	OC30111-Surface du tissu urbain continu	ha	278.0	278.0
VIENNE	86	OC30112-Surface du tissu urbain discontinu	ha	21276.0	21911.0
VIENNE	86	OC30121-Surface des zones industrielles ou commerciales et installations publiques	ha	3047.0	3209.0
VIENNE	86	OC30122-Surface des réseaux routiers et ferroviaires et espaces associés	ha	226.0	290.0
VIENNE	86	OC30123-Surface des zones portuaires	ha	0.0	0.0
VIENNE	86	OC30124-Surface des aéroports	ha	210.0	210.0
VIENNE	86	OC30131-Surface consacrée à l'extraction de matériaux	ha	454.0	631.0
VIENNE	86	OC30132-Surface occupée par des décharges	ha	0.0	0.0
VIENNE	86	OC30133-Surface des chantiers	ha	156.0	162.0
VIENNE	86	OC30141-Surface des espaces verts urbains	ha	286.0	286.0
VIENNE	86	OC30142-Surface occupée par des équipements sportifs et de loisirs	ha	1240.0	1254.0
VIENNE	86	OC302111-Surface des terres arables hors périmètres d'irrigation	ha	355753.0	355363.0
VIENNE	86	OC302112-Surface des cannes à sucre	ha	0.0	0.0
VIENNE	86	OC30212-Surface des périmètres irrigués en permanence	ha	0.0	0.0
VIENNE	86	OC30213-Surface des rizières	ha	0.0	0.0
VIENNE	86	OC30221-Surface des vignobles	ha	1038.0	1038.0
VIENNE	86	OC302221-Surface des vergers et petits fruits	ha	52.0	52.0
VIENNE	86	OC302222-Surface des bananeraies	ha	0.0	0.0
VIENNE	86	OC302223-Surface des palmeraies	ha	0.0	0.0
VIENNE	86	OC302224-Surface des caféiers	ha	0.0	0.0
VIENNE	86	OC30223-Surface des oliveraies	ha	0.0	0.0
VIENNE	86	OC30231-Surface des prairies et autres surfaces toujours en herbe à usage agricole	ha	75433.0	75045.0
VIENNE	86	OC30241-Surface des cultures annuelles associées à des cultures permanentes	ha	0.0	0.0
VIENNE	86	OC30242-Surface des systèmes culturaux et parcellaires complexes	ha	106826.0	106512.0
VIENNE	86	OC30243-Surface essentiellement agricole, interrompue par des espaces naturels importants	ha	18859.0	18859.0
